706470488,Stub
706474747,Stub
706476840,Stub
706487755,Stub
706487935,Stub
706488173,Stub
706495975,Stub
706496028,Stub
706496086,Stub
706536578,Stub
706548224,Stub
706577469,Stub
706585518,Stub
706586531,Start
706586976,Start
706588986,Stub
706591532,Stub
706592529,Stub
706595386,Start
706597050,Stub
706597779,Stub
706604496,Stub
706604510,Stub
706605760,Stub
706631009,Start
706643048,Start
706650943,Stub
706653108,Stub
706653374,Stub
706657010,Start
706657889,Stub
706663037,Stub
706686405,Stub
706692574,Start
706697637,Start
706701327,Start
706714887,Stub
706738368,Stub
706756620,Start
706758502,Stub
706762175,Stub
706769596,Stub
706771757,Stub
706772371,Stub
706773200,Stub
706779274,Start
706780110,Stub
706786237,Start
706786334,Stub
706802528,C
706803180,B
706803719,Start
706804103,Stub
706804335,Stub
706804349,Stub
706804758,Stub
706810631,Stub
706810694,NA
706810770,Stub
706810784,Start
706810952,Stub
706811149,Stub
706822425,Stub
706828028,Stub
706828186,Start
706837234,Stub
706837511,Stub
706838351,Stub
706856245,Stub
706856376,Stub
706856464,Stub
706856522,Stub
706856829,Start
706856853,Stub
706856887,Stub
706878454,B
706895462,Stub
706897658,Stub
706897699,Stub
706897843,Stub
706905383,Stub
706910037,Start
706934829,Stub
706937070,Start
706939257,Start
706942745,Stub
706945392,Stub
706956487,Stub
706956550,Stub
706956575,Stub
706960331,Stub
706961131,Stub
706966597,Start
706969862,Start
706972267,Start
706980178,Stub
706995657,Stub
707013721,Stub
707021744,Start
707026656,Stub
707032515,Stub
707041702,Stub
707047538,Stub
707049490,Stub
707065861,Stub
707080150,Start
707089137,Start
707089329,Stub
707095221,Stub
707102498,Stub
707140205,Start
707140404,Stub
707142136,Start
707143937,Stub
707148497,Start
707172907,Stub
707181154,Stub
707185470,Stub
707190096,Stub
707192620,Stub
707192632,Stub
707192822,Stub
707192833,Stub
707192879,Stub
707192909,Stub
707192931,Stub
707192943,Stub
707193398,Stub
707197266,Stub
707206006,Start
707213195,Stub
707213784,Stub
707217873,C
707226810,Stub
707255414,Stub
707265548,Stub
707274683,Stub
707282362,Stub
707297623,Stub
707317818,Stub
707318172,Start
707328021,Stub
707330781,Stub
707349953,Stub
707350275,Stub
707359267,Stub
707359699,Start
707363614,Stub
707363748,Stub
707363837,Stub
707375261,Stub
707375293,Stub
707375437,Stub
707375539,Stub
707375602,Stub
707375836,Start
707376010,Stub
707376171,Stub
707376527,Stub
707376565,Stub
707376606,Stub
707376630,Start
707379020,Stub
707380559,Stub
707380906,Stub
707380950,Stub
707381081,Stub
707381218,Stub
707381813,Stub
707381859,Start
707386477,Stub
707387967,Stub
707389381,Stub
707390103,Stub
707399758,Start
707400213,Stub
707403482,Stub
707404888,Stub
707411561,Stub
707416271,Stub
707417047,Stub
707427823,Stub
707462949,Start
707468568,Stub
707470046,Stub
707470906,C
707473503,Start
707476282,Stub
707487735,Stub
707493299,Stub
707494729,Stub
707498896,Stub
707519272,Stub
707523104,Start
707525246,Stub
707525315,Stub
707533681,Stub
707534982,Start
707545213,Stub
707576885,Stub
707581912,Stub
707593108,Stub
707594244,Stub
707594917,Stub
707596010,Stub
707597496,Stub
707597623,Start
707598252,Stub
707598302,Start
707605007,Stub
707632311,Stub
707652585,Stub
707654266,Stub
707659333,Stub
707662122,Start
707664768,Stub
707669406,Stub
707672525,Stub
707674451,Stub
707680353,Stub
707682063,Stub
707684781,Stub
707735075,Stub
707750982,Stub
707762072,Stub
707799342,Stub
707803149,Stub
707807409,Stub
707812063,Start
707824352,Start
707824636,Stub
707846100,Stub
707847723,Start
707854459,Stub
707864289,Start
707880629,Start
707884751,Stub
707887819,Stub
707895202,Stub
707898065,Stub
707898818,Stub
707905482,Stub
707913115,Stub
707917905,Start
707925243,Stub
707927966,Stub
707934773,Start
707935281,Stub
707946877,Stub
707961181,Stub
707961373,Stub
707978950,Stub
707980921,Stub
707982898,Stub
708009445,Start
708012401,Stub
708038038,Stub
708045005,Stub
708048408,Stub
708052656,Stub
708054598,Stub
708057803,Start
708060571,Stub
708068049,Stub
708070605,Start
708078412,Start
708079302,Stub
708080519,Start
708084659,Stub
708089470,Stub
708101383,Stub
708106242,Stub
708108632,Stub
708151196,Start
708157791,Stub
708158531,Start
708172804,Stub
708174033,Stub
708176170,Stub
708176507,Stub
708179175,Stub
708196632,Stub
708211117,Stub
708212902,Stub
708214266,Stub
708216139,Stub
708235556,Start
708239831,Stub
708243907,Stub
708243958,Stub
708254554,Stub
708255609,Stub
708266641,Start
708269321,Stub
708297096,Start
708317665,Start
708323021,Stub
708323770,Stub
708333574,Stub
708340446,Stub
708346649,Start
708358969,Stub
708359204,Stub
708360166,Start
708366500,Start
708369914,Stub
708369973,Stub
708370039,Stub
708390420,Start
708393514,Stub
708395399,Stub
708395440,Start
708395552,Stub
708395581,Stub
708395795,Stub
708395962,Stub
708396056,Stub
708396309,Stub
708398421,Stub
708399306,Stub
708399380,Stub
708399398,Stub
708399417,Stub
708399506,Stub
708399713,Stub
708399734,Stub
708399754,Stub
708399820,Stub
708399849,Stub
708399866,Stub
708399886,Stub
708399940,Stub
708399976,Stub
708399998,Stub
708400186,Stub
708400261,Stub
708400280,Stub
708400574,Stub
708400591,Stub
708400672,Stub
708400686,Stub
708400698,Stub
708400811,Start
708400929,Stub
708400979,Stub
708401044,Stub
708401406,Stub
708405270,Stub
708405357,Stub
708408882,Stub
708410373,Start
708412844,Stub
708412894,Stub
708413168,Start
708413834,Stub
708414485,Start
708416652,Stub
708417452,Start
708427896,Stub
708435463,Start
708435628,Stub
708441871,Stub
708473880,Stub
708476182,Stub
708478129,Stub
708482569,Stub
708495719,Stub
708517151,Stub
708532489,Stub
708536664,Stub
708537730,Stub
708549864,Start
708561724,Stub
708568482,Stub
708570535,Start
708570606,Stub
708576431,Start
708578704,Stub
708579937,Stub
708586153,Stub
708586273,Stub
708587401,Stub
708588641,Stub
708613015,Stub
708613090,Stub
708653859,C
708686477,Stub
708690221,Start
708705964,Stub
708711840,Start
708727189,Start
708727221,Start
708729390,Stub
708734812,Stub
708739353,Start
708745264,Stub
708749460,Start
708750565,Start
708750654,Start
708754451,Stub
708760947,Stub
708766654,Start
708768311,Start
708789334,Start
708796685,Stub
708807567,Stub
708813010,Stub
708817890,Stub
708822548,Stub
708837354,Stub
708851288,Stub
708884992,Start
708885126,Stub
708890424,Stub
708892686,Stub
708908404,Stub
708931460,Start
708933883,Start
708934656,Stub
708935044,Stub
708935636,Start
708937184,Stub
708948646,Stub
708961165,Stub
708967094,Start
708973203,Stub
708979003,Stub
708980561,Stub
708983641,Stub
709014685,Stub
709018829,Start
709019114,Stub
709046631,Stub
709062252,Stub
709068432,Start
709078753,Stub
709078817,Start
709083029,Stub
709130615,Start
709212716,Stub
709245156,Stub
709279741,Stub
709290152,Stub
709292836,Stub
709296158,Stub
709296198,Stub
709296394,Stub
709296415,Stub
709296656,Stub
709297143,Stub
709303611,Start
709315495,Stub
709324702,Start
709328990,Stub
709329316,Start
709329425,Start
709332979,C
709333345,Stub
709333472,Stub
709333563,C
709333730,Stub
709339604,Stub
709346986,Start
709361172,Stub
709369607,Stub
709374571,Stub
709375477,Stub
709380919,Stub
709406390,Stub
709407679,Start
709407789,Start
709408821,Start
709408830,Start
709408965,Start
709412319,Stub
709423941,Start
709437381,Stub
709439380,Stub
709442731,Stub
709443473,Stub
709443675,Stub
709444062,Stub
709447375,Start
709447819,Stub
709452592,Stub
709455764,Start
709475261,Stub
709489700,Start
709491780,Start
709492005,Start
709492007,Start
709492025,Start
709492105,Start
709492467,Start
709492558,Start
709493078,Stub
709493229,Start
709494367,Stub
709494452,Stub
709507503,Start
709508670,NA
709510438,Start
709511295,Stub
709515863,Stub
709519440,Start
709521517,Start
709528954,Stub
709529097,Stub
709560459,Stub
709567584,Stub
709572960,Stub
709575090,Start
709576835,Stub
709596463,Start
709600569,Start
709601318,Start
709606379,Stub
709607698,Start
709620112,Stub
709620439,Stub
709624466,Stub
709624978,Stub
709642909,Start
709650362,Stub
709651309,Stub
709660834,Stub
709661228,Stub
709667983,Start
709676840,Start
709682191,Start
709703975,Stub
709712127,Start
709712219,Start
709719279,Stub
709720053,Stub
709720172,Stub
709720196,Stub
709737974,Start
709756947,Stub
709766577,Stub
709771115,Stub
709788113,Stub
709790631,Stub
709790778,Start
709790909,Stub
709795426,Stub
709797859,Start
709798700,Stub
709802383,Stub
709811480,Stub
709819849,Start
709821199,Stub
709825686,Start
709830115,Stub
709838268,Stub
709838351,Stub
709838505,Stub
709846247,Stub
709850088,Start
709851026,Start
709851246,Start
709871417,Stub
709873725,Stub
709875829,Start
709878930,Start
709881634,Stub
709897069,Start
709910022,Start
709912048,Stub
709912281,Stub
709912316,B
709914459,Start
709935445,Stub
709938382,Stub
709939650,C
709940740,Stub
709940930,Stub
709969320,Stub
709978263,Stub
709979454,Stub
709979697,Stub
709979729,Stub
709979742,Stub
709980087,Stub
709980224,Stub
709980237,Stub
709980378,Start
709980475,Stub
709980489,Stub
709981906,Stub
709994434,Stub
710004254,Start
710004572,Stub
710012667,Stub
710017092,Stub
710019787,Start
710020142,Stub
710020895,Stub
710031614,Stub
710031784,Stub
710032569,Stub
710039894,Stub
710043184,Start
710051548,Stub
710058284,Stub
710060929,Start
710066519,Start
710095591,Stub
710106478,Stub
710107538,Stub
710125710,Start
710128260,Stub
710129550,Stub
710133339,Start
710135228,Stub
710137615,Stub
710151179,Stub
710151375,Stub
710151400,Stub
710153294,Start
710158039,Stub
710158983,Stub
710166878,Stub
710169547,Stub
710174891,Stub
710178397,Start
710180996,B
710187594,Start
710213682,Start
710220764,Stub
710222308,Stub
710228589,Stub
710246172,Stub
710267371,Start
710274588,Stub
710281144,Stub
710282316,Stub
710291346,Stub
710297102,Start
710297359,Stub
710300405,Start
710300680,Stub
710303520,Stub
710308379,Start
710311600,Stub
710317252,Start
710318231,Stub
710320778,Stub
710330848,Stub
710334019,Stub
710343218,Start
710356526,Stub
710359584,Start
710367511,C
710372216,Stub
710377009,Stub
710380406,B
710380529,B
710386192,Start
710386321,Stub
710390049,Start
710390871,Stub
710398225,Start
710401836,Stub
710411012,Stub
710411791,Stub
710416217,Stub
710418415,Stub
710419619,Start
710420406,Stub
710421219,Stub
710421408,Stub
710422165,Stub
710428915,Stub
710440949,Stub
710455854,Start
710459204,Start
710482565,B
710489311,Start
710491445,Stub
710503170,Start
710505214,Stub
710506080,Start
710507112,Start
